"id","feat_1","feat_2","feat_3","feat_4","feat_5","feat_6","feat_7","feat_8","feat_9","feat_10","feat_11","feat_12","feat_13","feat_14","feat_15","feat_16","feat_17","feat_18","feat_19","feat_20","feat_21","feat_22","feat_23","feat_24","feat_25","feat_26","feat_27","feat_28","feat_29","feat_30","feat_31","feat_32","feat_33","feat_34","feat_35","feat_36","feat_37","feat_38","feat_39","feat_40","feat_41","feat_42","feat_43","feat_44","feat_45","feat_46","feat_47","feat_48","feat_49","feat_50","feat_51","feat_52","feat_53","feat_54","feat_55","feat_56","feat_57","feat_58","feat_59","feat_60","feat_61","feat_62","feat_63","feat_64","feat_65","feat_66","feat_67","feat_68","feat_69","feat_70","feat_71","feat_72","feat_73","feat_74","feat_75","feat_76","feat_77","feat_78","feat_79","feat_80","feat_81","feat_82","feat_83","feat_84","feat_85","feat_86","feat_87","feat_88","feat_89","feat_90","feat_91","feat_92","feat_93"
32272,0,0,0,0,0,0,0,3,0,0,1,0,1,0,1,0,1,5,0,1,0,1,0,2,1,1,0,1,3,0,0,3,0,0,3,4,0,0,0,0,0,2,0,0,0,0,0,4,0,0,0,0,0,2,1,0,1,0,0,8,0,2,0,2,0,4,8,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
34464,0,0,5,3,0,0,0,0,0,0,6,0,0,0,0,1,0,1,0,0,1,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,2,0,0,1,0,0,0,0,10,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
11083,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0
28533,0,0,0,0,1,0,1,0,0,0,0,0,0,1,21,14,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,1,0,17,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,3,1,0,0,0,0
44988,1,0,0,2,0,0,2,0,0,2,1,0,5,1,0,6,0,0,0,6,0,1,0,2,0,2,0,0,0,0,0,3,0,0,0,0,0,6,0,0,1,6,0,7,0,0,2,2,0,0,0,0,0,9,4,1,4,3,0,0,0,5,0,2,1,4,7,0,1,2,0,1,0,1,0,0,1,0,0,0,0,0,12,0,0,0,0,0,2,2,0,0,1
55410,0,0,3,0,0,0,0,0,0,1,1,0,0,0,0,5,1,9,0,0,0,18,0,9,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,3,0,2,0,3,0,0,6,1,1,0,0,0,0,10,0,0,4,0,1,1,0,0,0,4,0,9,3,4,0,0,2,1,0,0,0,1,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
44146,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
40083,0,0,10,2,0,0,1,1,1,0,9,0,1,1,0,5,0,0,0,0,0,0,0,1,0,1,14,0,0,0,1,1,0,3,1,0,0,0,0,0,0,0,1,3,2,7,0,0,0,0,1,0,0,17,2,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,1,0
23834,0,0,0,0,0,1,0,0,0,4,0,0,0,1,0,0,0,0,0,3,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,4,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,8,0,2,0,0,0,0,0
38879,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,1,4,5,0,10,0,2,0,2,0,3,0,0,1,1,1,2,0,0,0,1,0,3,0,2,0,0,0,0,0,0,0,2,0,0,2,0,0,12,0,0,0,4,0,5,6,3,0,1,0,0,0,0,4,0,0,0,0,0,1,0,2,0,0,0,8,1,1,2,0,0,2
6824,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,2,0,4,0,0,2,0,1,9,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0
35067,0,0,3,4,0,0,0,0,0,0,7,0,0,0,0,2,0,1,0,0,0,0,0,2,0,1,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,7,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0
42019,0,0,3,6,0,0,0,0,0,0,9,0,0,0,0,3,0,1,0,0,4,3,0,0,0,1,15,1,0,0,2,2,0,0,3,1,0,1,0,1,1,0,0,1,0,4,0,2,0,0,0,11,0,9,0,0,0,4,0,2,1,1,0,0,0,0,3,1,1,0,0,0,0,1,1,0,1,0,0,8,0,3,0,0,0,0,0,1,2,0,0,0,0
1495,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0
43597,0,0,8,8,0,0,0,0,0,0,7,0,0,1,0,2,0,0,0,0,0,2,0,0,0,7,2,0,0,0,0,2,0,0,2,0,0,0,0,0,0,2,0,1,0,2,0,1,0,0,0,0,0,5,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
11588,0,0,0,0,1,0,0,0,0,0,1,3,6,23,3,2,0,2,0,0,0,0,0,2,16,0,0,0,0,0,0,0,3,0,0,2,0,0,0,4,1,1,0,0,0,0,0,7,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,0,3,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0
46864,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
23770,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,2,9,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0
25198,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,1,0,0,0
25569,0,0,0,0,0,0,0,0,0,0,0,1,4,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,7,0,1,0,2,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4,1,1,0,0,1,3
11850,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0
3718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
57069,0,0,0,0,0,0,0,14,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0
6204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,3,1,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20024,0,0,0,0,0,0,0,0,14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,8,3,0,0,1,0,1,2,0,0,1,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,0,0,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,1,1,0,1,0,0,0
39068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3,1,1,0,0,0,0,0,4,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0
12690,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,1,0,0,2,4,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0
44659,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,4,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,1,0,0,8,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
32214,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,2,0,0,0,1,0,1,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,2,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0
22972,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0
35934,0,0,1,1,1,0,2,0,0,3,2,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3,0,1,4,0,0,0,0,0,0,4,2,0,0,0,0,2,0,1,0,0,5,2,0,0,0,0,3,0,0,0,1,3,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1
19781,0,0,0,0,3,0,0,1,0,6,1,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,17,1,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,1,4,0,0,0,0,0
1437,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,6,1,0,0,0,0,1,0,11,0,0,0,4,1,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19,0,0,1,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3308,0,0,0,0,0,0,0,2,0,0,0,0,0,12,1,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,1,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,10,0,0,0,2,0
14074,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48155,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,2,6,1,0,4,2,2,4,14,0,0,3,0,0,0,0,1,0,0,4,2,0,4,1,0,1,3,0,1,0,0,0,1,0,2,3,0,0,0,0,0,2,0,0,2,0,3,0,1,0,4,8,0,0,4,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,3,6,0,0,5,2,0,0
25590,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9522,1,0,0,0,0,0,1,0,3,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,2,2,0,0,0,0,0,1,0,0,0,1,6,0,0,0,0,1,1,6,0,1,0,0,0,0,0,0,0,0,0,2,0,0,5,1,5,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,17,1,0,0,3,1,0,0,0
58801,3,0,0,0,0,0,0,1,0,0,0,0,5,0,0,2,0,1,0,0,1,2,0,0,3,4,1,0,1,0,1,2,0,1,0,0,0,0,0,3,2,1,0,2,0,0,0,2,0,0,0,2,9,5,0,0,0,1,1,1,2,4,0,1,0,0,3,0,0,2,0,0,0,3,0,0,0,0,12,2,0,1,0,0,0,3,0,2,1,0,0,5,0
30144,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0
38445,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,2,0,2,0,0,0,0,1,2,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,0
3951,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,5,0,1,1,0,0,7,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,14,0,0,0,2,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,4,2,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
57432,1,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,14,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
23490,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,6,0,1,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,9,2,1,0,0,1,0,4,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3,1,3,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,2,0,0,0,0,0
34712,0,0,2,3,0,0,0,0,0,0,6,0,1,1,0,5,1,5,0,2,0,9,0,0,1,0,2,0,2,0,0,0,1,0,0,2,0,3,0,3,0,1,0,12,0,1,0,3,9,0,0,0,0,21,2,0,0,0,0,0,2,1,0,0,3,8,2,0,1,3,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,1,0
8628,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0
16960,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,3,0,0,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,10,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
48472,0,0,0,0,0,0,0,2,1,14,0,0,0,1,0,3,0,4,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,5,1,0,2,2,0,0,1,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,13,0,0,1,0,0,0,0,4,1,3,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,2
43445,0,2,3,12,2,1,0,0,0,1,8,0,1,0,1,1,0,0,0,0,1,3,0,0,0,4,14,2,0,0,2,0,0,0,2,0,0,1,0,0,1,1,0,4,1,12,0,0,2,0,0,4,0,7,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0
31659,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,2,0,3,1,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,4,0,0,12,0,1,0,2,0,3,2,0,0,0,0,1,2,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1
39109,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,3,1,0,0,1,0,0,1,0,0,0,1,0,2,0,0,0,1,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1799,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42671,0,1,4,15,0,0,1,0,0,0,7,0,0,1,0,2,0,1,0,0,0,1,0,2,0,3,4,2,0,0,0,0,0,1,2,1,0,1,0,1,1,1,0,2,0,3,0,0,0,0,0,1,0,5,0,0,1,0,1,0,3,0,0,0,0,0,2,0,0,1,0,0,0,2,0,2,1,0,1,13,0,1,0,0,0,0,0,0,2,0,0,1,0
46908,0,0,1,1,0,0,11,1,0,1,1,0,0,1,0,3,4,2,0,8,0,5,0,4,2,0,0,0,2,0,0,2,0,0,0,0,0,2,16,1,1,0,0,1,0,0,2,0,0,22,0,0,0,2,1,0,0,0,1,0,1,0,0,0,0,1,1,1,3,6,1,0,2,0,7,0,0,5,0,0,0,0,1,0,5,3,1,0,0,2,1,0,2
30234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
14515,0,0,2,0,0,0,0,1,0,2,0,0,0,8,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,16,0,0,0,0,0,0,1,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,3,0,0,0,0
21027,2,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,8,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6843,0,0,1,0,0,0,0,0,2,0,0,1,0,0,14,2,0,1,0,0,0,1,0,4,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,3,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,4,0,2,0,0,2,0,0,6,0,10,0,0,1,0,0,0,0,0,0,0,0,0,2,0,2,0,0,1,0,1,0
45019,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49524,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,1,0,0,5,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,1,12,0,1,3,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,2,0,0,3,0,0,0
47841,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,3,1,3,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,1,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,8,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,6,0,0,1,0,0,0,0
54713,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,3,0,1,2,2,0,0,1,4,0,0,0,0,0,0,0,2,1,0,1,3,0,2,0,6,1,1,0,0,0,0,0,2,0,1,0,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6,0,10,0,0,0,0,0,6,1,0,0,1,0,0,0,0,0,1,0,0,1,0,15,0,0,0
59226,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,3,0,1,0,2,0,11,1,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,8,0,3,0,2,0,2,15,2,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0
23209,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
46133,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,1,1,0,0,0,0,0,2,0,3,0,0,1,0,0,0,0,0,3,0,0,0,0,7,0,0,6,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,10,1,2,0,0,0,0,0
16471,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2,0,1,0,0,0,1,0,0,3,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
47868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0
15440,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,1,1,5,0,0,1,0,1,1,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
33554,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,7,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
49875,0,3,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,5,1,3,0,6,0,8,0,0,0,0,1,0,0,4,0,1,2,2,1,3,0,0,1,1,0,2,0,0,0,0,1,0,0,0,0,2,1,1,1,7,0,0,0,0,0,0,0,5,0,0,48,1,0,0,1,4,1,0,0,0,0,0,0,0,2,0,0,1,0,0,1,35,0,0,0
